placement_id,location_id,job_family,supervisory_organisation_id,placement_supervisor_id,placement_supervisor_name,length_in_days,week_index,placement_format_id,company_name,school_year_min,school_year_max
0269995,0000008,Finance,0567554,0325818,Christopher Johnson,2,6,2,Lloyds Banking Group,10,10
0436317,0000007,Technology Service Support,0424275,0362847,Mr. Isaac Foster,4,40,2,Lloyds Banking Group,13,13
0923299,0000006,Risk Modelling & Analytics,0243525,0698751,Sierra Ford,4,41,2,Lloyds Banking Group,10,10
0269860,0000007,Legal,0404948,0371319,Kimberly May,2,8,2,Lloyds Banking Group,12,12
0626453,0000005,Market Risk,0119778,0408166,Patrick Barnett,2,43,1,Lloyds Banking Group,13,13
0946113,0000008,Data Engineering,0846726,0862177,Caitlyn Sandoval,2,22,2,Lloyds Banking Group,10,11
0426314,0000005,Agile Method,0054026,0390383,Belinda Wright,5,30,2,Lloyds Banking Group,10,10
0598020,0000002,DevOps Engineering,0974500,0788184,Patricia Andrews,2,13,2,Lloyds Banking Group,13,13
0960176,0000001,Audit,0059900,0683724,Curtis Fernandez DDS,4,43,2,Lloyds Banking Group,12,12
0883489,0000004,Data Science,0024208,0982709,Robert Erickson,3,50,1,Lloyds Banking Group,11,11
0170821,0000003,Legal,0739884,0060532,Sergio Brown,3,45,1,Lloyds Banking Group,10,10
0364578,0000003,Investment Customer Services,0688474,0913092,Jesse Johnson MD,5,45,2,Lloyds Banking Group,12,12
0457126,0000002,Retail Credit,0452519,0426082,Garrett Baker,5,16,1,Lloyds Banking Group,11,11
0134738,0000003,Commercial Client Products,0788541,0837010,Tamara Edwards,2,29,2,Lloyds Banking Group,10,11
0877423,0000004,Economic Crime Prevention,0072326,0186628,Stephanie Bennett,5,10,2,Lloyds Banking Group,13,13
0286471,0000002,Transaction Banking Origination,0503691,0943866,Brenda Martinez,4,52,2,Lloyds Banking Group,13,13
0186759,0000004,DevOps Engineering,0403826,0624119,Caitlyn Burns,3,26,1,Lloyds Banking Group,11,11
0040870,0000001,Actuary Qualified,0863310,0055435,Mark Holmes,5,46,2,Lloyds Banking Group,13,13
0550058,0000002,Commercial Client Products,0782419,0094979,Mark Mclaughlin,5,34,2,Lloyds Banking Group,12,12
0783580,0000002,Markets Sales Public,0264825,0344116,Kelsey Evans,3,46,3,Lloyds Banking Group,10,10
0932611,0000004,Technology Service Support,0302839,0254828,Richard Foster,4,5,2,Lloyds Banking Group,11,11
0988261,0000003,Business Intelligence & Analytics,0862416,0277196,Yvette Moss,5,4,2,Lloyds Banking Group,13,13
0417740,0000004,Data Management & Ethics,0815702,0501579,Helen Ortiz,5,25,2,Lloyds Banking Group,12,13
0993320,0000003,"Resilience, Security & Intelligence",0356035,0515444,Hector Ball,4,39,2,Lloyds Banking Group,10,11
0951584,0000001,Portfolio Analytics,0901982,0660799,Brendan Dawson,3,19,1,Lloyds Banking Group,11,11
0215059,0000005,"Resilience, Security & Intelligence",0373341,0686884,Bradley Sanchez,5,41,3,Lloyds Banking Group,11,11
0909700,0000003,Investment Customer Services,0187059,0803788,Marc Flores,2,19,2,Lloyds Banking Group,11,11
0624793,0000004,Security Engineering,0566623,0945078,Derek Freeman,4,3,2,Lloyds Banking Group,12,13
0280630,0000002,Portfolio Analytics,0823651,0818625,Kevin Mendoza,4,34,2,Lloyds Banking Group,12,13
0936784,0000003,Relationship Management Motor,0766741,0318096,Sarah Barajas,3,20,2,Lloyds Banking Group,12,13
0478845,0000003,Quality Engineering,0020479,0413583,Anthony Daniels,4,14,2,Lloyds Banking Group,10,10
0590017,0000006,Property Maintenance,0706322,0538800,Kirk Smith,3,44,1,Lloyds Banking Group,12,12
0662326,0000008,Investment Customer Services,0670499,0068241,Reginald Figueroa,4,44,2,Lloyds Banking Group,12,12
0351697,0000004,Private Equity,0423602,0426082,Garrett Baker,2,16,3,Lloyds Banking Group,12,13
0808918,0000007,Human Resources,0345071,0273668,Manuel Spencer,4,13,3,Lloyds Banking Group,10,11
0906225,0000006,Investment Customer Services,0378442,0823345,Troy Hicks,4,48,2,Lloyds Banking Group,12,12
0803746,0000008,Market Risk,0826502,0313573,Diane Price,2,52,2,Lloyds Banking Group,10,11
0317300,0000006,Risk Modelling & Analytics,0166390,0930269,Sharon Meyers,2,4,2,Lloyds Banking Group,12,13
0193429,0000004,Portfolio Analytics,0819899,0113153,Sandra Wright,5,29,3,Lloyds Banking Group,10,11
0006046,0000001,Actuary Qualified,0273220,0087379,Mathew Brown,3,24,2,Lloyds Banking Group,11,11
0155039,0000007,Supplier Management,0215831,0171231,Diane Lewis,2,16,2,Lloyds Banking Group,12,12
0029001,0000002,Communications,0402113,0698751,Sierra Ford,2,51,2,Lloyds Banking Group,10,10
0237139,0000005,Cyber Security,0950534,0526880,Rebecca Hernandez,3,25,2,Lloyds Banking Group,13,13
0721428,0000004,Client Development,0104110,0599917,Jessica Olson,3,4,2,Lloyds Banking Group,10,10
0364149,0000004,Private Equity,0688720,0340851,Stacie Hammond,3,36,2,Lloyds Banking Group,12,12
0608068,0000002,Data Management & Ethics,0917250,0783762,Kristina Brown,4,16,1,Lloyds Banking Group,10,10
0805340,0000005,Audit,0678219,0205798,Jesse Davis,3,27,2,Lloyds Banking Group,10,11
0976129,0000007,Retail Credit,0481654,0357343,Courtney Fuller,4,45,2,Lloyds Banking Group,11,11
0705388,0000001,Data Science,0379141,0162112,Lisa Montoya,2,5,2,Lloyds Banking Group,11,11
0329454,0000002,Business Intelligence & Analytics,0995717,0956932,Kayla Butler,4,10,2,Lloyds Banking Group,13,13
0454755,0000008,Solution Architecture,0023973,0787520,Jennifer Phelps,4,4,2,Lloyds Banking Group,10,10
0265555,0000002,Solution Architecture,0402818,0094979,Mark Mclaughlin,5,19,2,Lloyds Banking Group,11,11
0234876,0000002,Markets Sales Public,0495094,0820078,Alexa Clark,2,22,3,Lloyds Banking Group,12,12
0624673,0000004,Data & Analytics Strategy,0202292,0337878,Rick Pacheco,4,40,2,Lloyds Banking Group,13,13
0247673,0000008,Data Science,0959938,0855250,Ashley Williamson,2,34,2,Lloyds Banking Group,10,10
0319807,0000001,Markets Sales Public,0775401,0798712,Devin Robinson,5,32,2,Lloyds Banking Group,11,11
0512788,0000007,Supplier Management,0725202,0715850,Jose Kelly,5,43,1,Lloyds Banking Group,12,13
0883812,0000008,Risk Modelling & Analytics,0338096,0258630,Alicia Liu,3,7,3,Lloyds Banking Group,11,11
0046775,0000005,Sourcing,0162538,0163488,Olivia Mueller,5,47,2,Lloyds Banking Group,10,10
0847858,0000006,Customer Banking,0195567,0074048,Crystal Preston,3,48,2,Lloyds Banking Group,10,10
0515644,0000003,Retail Credit,0016775,0975341,Ryan Dominguez,5,6,2,Lloyds Banking Group,13,13
0253545,0000008,Legal,0322817,0604778,Dr. Courtney Duncan PhD,3,8,2,Lloyds Banking Group,11,11
0187642,0000001,Finance,0772077,0517534,Elizabeth Tran,4,10,2,Lloyds Banking Group,11,11
0367087,0000004,Treasury,0721663,0290600,Sarah Haynes,5,35,2,Lloyds Banking Group,13,13
0411394,0000001,"Resilience, Security & Intelligence",0385337,0174335,Gregory Hall,3,12,2,Lloyds Banking Group,10,10
0230716,0000003,Communications,0109814,0377296,Joseph Clark,4,38,2,Lloyds Banking Group,13,13
0669776,0000001,Regulated Insurance,0742150,0720376,Taylor Wagner,5,8,2,Lloyds Banking Group,13,13
0747351,0000006,Markets Trading,0213538,0686504,Jade May,5,6,2,Lloyds Banking Group,11,11
0834665,0000002,Technology Service Support,0218245,0332112,Lisa Shah,2,52,1,Lloyds Banking Group,10,10
0762619,0000002,Markets Trading,0934473,0499792,Frank Sanford,2,40,2,Lloyds Banking Group,10,11
0679606,0000001,Financial Risk,0297003,0317988,Jeffery Ramirez,5,22,2,Lloyds Banking Group,13,13
0583223,0000007,Finance,0679935,0271214,Wendy Kelly,5,25,2,Lloyds Banking Group,11,11
0102360,0000005,Customer Banking,0501687,0880907,Melissa Brown,5,15,2,Lloyds Banking Group,11,11
0283339,0000007,Customer Products,0776019,0010023,Laura Anderson,5,11,2,Lloyds Banking Group,11,11
0685981,0000004,Retail Credit,0649082,0457446,Nicole Warren,2,1,2,Lloyds Banking Group,12,13
0473652,0000004,Customer Banking,0352163,0157703,Karen Daniels,3,13,2,Lloyds Banking Group,11,11
0848943,0000002,Customer Banking,0310975,0668612,Allison Acosta,4,36,1,Lloyds Banking Group,12,12
0345237,0000005,Sourcing,0560825,0594933,Heather Sawyer,2,20,2,Lloyds Banking Group,11,11
0099404,0000006,Agile Method,0573319,0394221,Charles Higgins II,3,39,1,Lloyds Banking Group,13,13
0165325,0000005,Human Resources,0603134,0737091,George Smith,2,16,2,Lloyds Banking Group,12,13
0546189,0000006,DevOps Engineering,0674301,0595239,Jessica Roberts,4,5,2,Lloyds Banking Group,10,11
0772184,0000001,Agile Method,0665797,0572472,Stephanie Cox,2,21,2,Lloyds Banking Group,12,13
0306754,0000008,Regulated Insurance,0629478,0964953,Clayton White,3,52,1,Lloyds Banking Group,12,12
0366864,0000005,DevOps Engineering,0216219,0142135,Matthew Morales,5,13,2,Lloyds Banking Group,10,11
0803423,0000005,Agile Method,0981708,0945529,April Sullivan,5,1,2,Lloyds Banking Group,10,11
0446190,0000001,Agile Method,0889305,0121786,Theresa Malone,4,19,3,Lloyds Banking Group,13,13
0453817,0000006,Credit Workout & Recoveries,0717595,0988964,Andrew Duncan,2,32,3,Lloyds Banking Group,11,11
0211104,0000002,Data Management & Ethics,0562624,0901754,John Doyle,2,38,2,Lloyds Banking Group,10,10
0067316,0000007,Brands & Marketing,0513210,0659793,Michael Ramirez,4,26,2,Lloyds Banking Group,12,12
0144380,0000001,Cyber Security,0138717,0092296,Brooke Aguirre,4,30,2,Lloyds Banking Group,13,13
0968546,0000001,Supplier Management,0934446,0034343,Tim Gonzalez,5,44,2,Lloyds Banking Group,11,11
0981768,0000002,Security Engineering,0604785,0937634,Katherine Anderson,4,22,2,Lloyds Banking Group,12,13
0797399,0000004,Data Science,0090015,0650864,Karina Parker,3,1,2,Lloyds Banking Group,11,11
0249968,0000007,Human Resources,0931827,0901870,Michelle Lopez,3,26,2,Lloyds Banking Group,12,12
0971543,0000002,Actuary Qualified,0015010,0718550,Peter Merritt,4,28,2,Lloyds Banking Group,13,13
0803837,0000003,Audit,0444214,0409130,Daniel Martin,3,23,2,Lloyds Banking Group,11,11
0327154,0000007,Transaction Banking Origination,0176790,0514159,Kathryn Cox,3,4,2,Lloyds Banking Group,12,12
0079219,0000007,Security Engineering,0787579,0416809,David Davila,4,27,2,Lloyds Banking Group,11,11
0989161,0000003,Actuary Qualified,0560290,0155106,Tina Nguyen,3,9,2,Lloyds Banking Group,12,13
0625829,0000006,Relationship Management Motor,0974872,0415632,Veronica Powers,3,47,2,Lloyds Banking Group,12,12
0050319,0000005,Brands & Marketing,0198979,0249274,Christopher Tucker,3,36,2,Lloyds Banking Group,13,13
0165611,0000005,Supplier Management,0711098,0725852,Jacob Young,2,23,2,Lloyds Banking Group,13,13
0276168,0000006,Audit,0035398,0898600,Kendra Smith,4,47,1,Lloyds Banking Group,10,10
0071850,0000006,Financial Risk,0687324,0893351,Matthew Martinez,2,50,2,Lloyds Banking Group,11,11
0515000,0000001,Data & Analytics Strategy,0877472,0614774,Mary Huber,2,5,2,Lloyds Banking Group,13,13
0804819,0000007,Cyber Security,0271438,0110590,Casey West,4,17,2,Lloyds Banking Group,13,13
0067650,0000002,Agile Method,0958990,0074798,Bobby Hawkins,5,26,2,Lloyds Banking Group,12,12
0728229,0000007,Sourcing,0401207,0326100,Kevin Hernandez,2,17,2,Lloyds Banking Group,12,13
0924847,0000001,"Resilience, Security & Intelligence",0805881,0078264,Matthew Williams,4,1,2,Lloyds Banking Group,10,10
0927003,0000001,Relationship Management Motor,0395817,0240677,Dr. Janet Peterson DVM,3,14,2,Lloyds Banking Group,12,13
0422772,0000008,Private Equity,0968877,0552874,Audrey Rios,4,25,3,Lloyds Banking Group,12,12
0482156,0000001,Software Engineering,0863297,0325253,Jennifer Mitchell,3,31,2,Lloyds Banking Group,13,13
0323176,0000005,Security Engineering,0340569,0162384,Mark Sawyer,4,29,2,Lloyds Banking Group,12,12
0321173,0000003,Infrastructure Engineering,0707224,0552874,Audrey Rios,3,33,2,Lloyds Banking Group,12,13
0858761,0000003,Business Intelligence & Analytics,0826389,0825509,Louis Peck,4,37,2,Lloyds Banking Group,12,13
0916163,0000008,Investment Customer Services,0304435,0340388,Jason Mann,4,5,1,Lloyds Banking Group,11,11
0496707,0000001,Relationship Management Motor,0632125,0471809,David Miller MD,3,12,2,Lloyds Banking Group,12,12
0675425,0000001,Data Management & Ethics,0972805,0737091,George Smith,4,36,2,Lloyds Banking Group,13,13
0814670,0000002,Customer Banking,0558706,0413583,Anthony Daniels,4,7,1,Lloyds Banking Group,11,11
0106560,0000003,Communications,0589997,0289631,Matthew Castillo Jr.,4,44,2,Lloyds Banking Group,10,11
0050954,0000001,Business Intelligence & Analytics,0535080,0340302,Ann Wood,3,46,3,Lloyds Banking Group,12,13
0677163,0000005,Retail Credit,0629574,0317988,Jeffery Ramirez,4,38,2,Lloyds Banking Group,10,10
0034831,0000006,Customer Banking,0516083,0154332,Maria Flynn,5,25,2,Lloyds Banking Group,12,13
0801990,0000002,Relationship Management Motor,0709198,0087118,Courtney Gray,2,14,2,Lloyds Banking Group,12,13
0419370,0000003,Commercial Client Products,0217361,0466275,Margaret Sellers,5,36,2,Lloyds Banking Group,12,13
0857188,0000002,Investment Customer Services,0032768,0818444,Mrs. Jessica Hudson,3,24,2,Lloyds Banking Group,11,11
0289987,0000002,Markets Trading,0286493,0723313,John Young MD,3,18,2,Lloyds Banking Group,12,13
0077787,0000008,Private Equity,0022164,0497422,Leslie Thompson,4,34,3,Lloyds Banking Group,11,11
0104698,0000004,Financial Risk,0602082,0172049,Isaac Walters,4,7,2,Lloyds Banking Group,13,13
0749823,0000008,Security Engineering,0939121,0624119,Caitlyn Burns,4,31,3,Lloyds Banking Group,11,11
0840686,0000007,Solution Architecture,0056449,0340388,Jason Mann,4,25,3,Lloyds Banking Group,13,13
0642191,0000008,Markets Sales Public,0240159,0338509,Jessica Moore,2,34,3,Lloyds Banking Group,11,11
0937586,0000001,Markets Sales Public,0950888,0772119,Nathan Reed,4,5,2,Lloyds Banking Group,11,11
0835948,0000003,Market Risk,0935599,0560085,Timothy Smith,3,2,2,Lloyds Banking Group,13,13
0916534,0000006,Finance,0982647,0799144,Carol Green,2,32,2,Lloyds Banking Group,12,13
0961680,0000004,Security Engineering,0587509,0879934,Richard Randall,5,29,2,Lloyds Banking Group,11,11
0980500,0000003,Economic Crime Prevention,0801272,0044145,April Garrett,3,3,2,Lloyds Banking Group,13,13
0575764,0000002,Data & Analytics Strategy,0728902,0793426,Ronald Blair,4,2,2,Lloyds Banking Group,11,11
0515800,0000006,Cyber Security,0045692,0858647,Lisa Gilbert,5,43,2,Lloyds Banking Group,12,12
0022200,0000007,Regulated Insurance,0075916,0441305,Theresa Henderson,3,1,2,Lloyds Banking Group,13,13
0202930,0000004,Wealth Banking,0917597,0349872,Rebecca Torres,3,35,2,Lloyds Banking Group,12,12
0599778,0000002,Data Management & Ethics,0319138,0653135,Sandra Clark,2,22,3,Lloyds Banking Group,12,13
0101564,0000005,DevOps Engineering,0952037,0123667,Jacob Hill,4,23,2,Lloyds Banking Group,10,11
0850128,0000007,Technology,0924181,0163488,Olivia Mueller,4,18,2,Lloyds Banking Group,13,13
0605404,0000007,"Resilience, Security & Intelligence",0487786,0385330,Randy Vega,2,38,2,Lloyds Banking Group,10,11
0118167,0000003,Security Engineering,0025234,0563099,Thomas Wong,4,46,2,Lloyds Banking Group,11,11
0039726,0000003,Risk & Control,0393952,0228589,Robert Anderson,3,8,2,Lloyds Banking Group,11,11
0745326,0000001,Mortgages,0898465,0821332,Nicole Haynes,5,3,2,Lloyds Banking Group,11,11
0279010,0000006,Audit,0536753,0820106,Jerry Wagner,3,30,2,Lloyds Banking Group,11,11
0078082,0000005,Finance,0024010,0624289,Corey Moore,4,9,2,Lloyds Banking Group,13,13
0763036,0000003,Business Intelligence & Analytics,0906325,0850419,Jessica Adams,3,35,2,Lloyds Banking Group,10,11
0622520,0000001,Financial Risk,0606610,0859930,Taylor James,2,20,3,Lloyds Banking Group,10,10
0688033,0000007,Cyber Security,0010667,0994201,Allison Powell,3,35,2,Lloyds Banking Group,12,13
0072491,0000005,Supplier Management,0948870,0130259,Jasmine Martin,5,40,2,Lloyds Banking Group,10,11
0781124,0000003,Quality Engineering,0612425,0229351,Tim Morrison,4,42,3,Lloyds Banking Group,12,13
0404410,0000008,Solution Architecture,0357347,0289631,Matthew Castillo Jr.,2,35,2,Lloyds Banking Group,11,11
0822824,0000008,Customer Banking,0198005,0184196,Jared Lane,4,46,2,Lloyds Banking Group,12,12
0442179,0000003,Customer Products,0070284,0812630,Leroy Perry,4,24,2,Lloyds Banking Group,13,13
0491989,0000004,Credit Workout & Recoveries,0437938,0878700,Michelle Meza,3,49,2,Lloyds Banking Group,10,10
0027395,0000008,"Resilience, Security & Intelligence",0763374,0372878,Blake Harris MD,3,10,2,Lloyds Banking Group,12,13
0594997,0000002,Commercial Client Products,0752732,0119644,Jill Boyd,5,20,2,Lloyds Banking Group,11,11
0997080,0000008,Private Equity,0761408,0595239,Jessica Roberts,3,42,2,Lloyds Banking Group,12,12
0511858,0000003,Technology Service Management,0533266,0483106,Raymond Frazier,5,37,2,Lloyds Banking Group,11,11
0203537,0000001,Technology Service Support,0604881,0522499,Samantha Sweeney,5,36,2,Lloyds Banking Group,11,11
0111695,0000001,Service Engineering,0669613,0526880,Rebecca Hernandez,3,13,2,Lloyds Banking Group,13,13
0695599,0000007,Market Risk,0451937,0121786,Theresa Malone,5,37,2,Lloyds Banking Group,12,12
0129945,0000007,"Resilience, Security & Intelligence",0335698,0899345,Mr. Richard Cross MD,5,5,2,Lloyds Banking Group,11,11
0473450,0000001,Investment Customer Services,0508675,0326100,Kevin Hernandez,5,18,2,Lloyds Banking Group,11,11
0984777,0000006,Security Engineering,0557405,0015329,Wendy Pearson,5,4,2,Lloyds Banking Group,11,11
0727007,0000008,Brands & Marketing,0374716,0540018,Erica Rodriguez,3,24,2,Lloyds Banking Group,12,12
0890715,0000003,Markets Trading,0368996,0011403,Jason Perez,3,4,2,Lloyds Banking Group,13,13
0136359,0000002,Legal,0463408,0250155,Stephen Jackson,4,39,3,Lloyds Banking Group,13,13
0302963,0000004,Mortgages,0063527,0416809,David Davila,3,34,1,Lloyds Banking Group,11,11
0078692,0000001,Economic Crime Prevention,0041713,0887018,Felicia Dodson,5,5,2,Lloyds Banking Group,12,13
0888707,0000008,Treasury,0058570,0588897,Bradley Smith,3,30,3,Lloyds Banking Group,12,13
0678704,0000001,Service Engineering,0008063,0751276,Shannon Parsons,5,9,2,Lloyds Banking Group,12,12
0427403,0000007,Technology,0060246,0328084,Jacob Roberts,5,6,2,Lloyds Banking Group,13,13
0673882,0000001,Supplier Management,0384349,0648548,Robin Bailey,2,34,1,Lloyds Banking Group,10,11
0711697,0000004,Markets Sales Public,0875016,0492483,Cynthia Schneider,2,10,1,Lloyds Banking Group,10,11
0805459,0000007,Legal,0930790,0299539,Jacob Bowers,2,39,2,Lloyds Banking Group,13,13
0414765,0000002,Treasury,0823019,0823222,Tonya Fox,3,52,2,Lloyds Banking Group,10,11
0383911,0000001,Customer Products,0642039,0196766,Nicole Olsen,3,39,3,Lloyds Banking Group,10,11
0631532,0000005,Actuary Qualified,0356866,0855155,Austin Wells,2,23,1,Lloyds Banking Group,11,11
0167393,0000003,Credit Workout & Recoveries,0923800,0663541,Ashley Preston,3,9,2,Lloyds Banking Group,13,13
0428576,0000002,Human Resources,0792617,0153814,Tyler Morgan,2,13,1,Lloyds Banking Group,13,13
0998408,0000006,Data Engineering,0462016,0039075,Elizabeth Henry,3,29,2,Lloyds Banking Group,13,13
0776848,0000001,Treasury,0689274,0354306,Kevin Parker,3,22,2,Lloyds Banking Group,13,13
0899856,0000006,Solution Architecture,0153308,0244045,Shane Wells,5,30,1,Lloyds Banking Group,11,11
0262430,0000008,DevOps Engineering,0569795,0431274,Lisa Long,2,29,2,Lloyds Banking Group,11,11
0887473,0000008,Risk & Control,0060589,0166400,Lawrence Allen,2,40,2,Lloyds Banking Group,12,13
0572898,0000004,Supplier Management,0079035,0596890,Joshua Carroll,5,51,2,Lloyds Banking Group,13,13
0717917,0000002,Actuary Qualified,0155325,0338965,Kenneth Moon,4,38,1,Lloyds Banking Group,12,13
0374521,0000006,Credit Workout & Recoveries,0047766,0696997,Dr. Justin Knight,3,30,2,Lloyds Banking Group,13,13
0994321,0000003,Solution Architecture,0152861,0426082,Garrett Baker,3,46,2,Lloyds Banking Group,11,11
0105046,0000005,Relationship Management Motor,0648994,0599917,Jessica Olson,5,37,2,Lloyds Banking Group,12,12
0298011,0000007,Business Intelligence & Analytics,0824496,0119091,Spencer Newman,5,52,2,Lloyds Banking Group,11,11
0909557,0000005,Financial Risk,0926789,0546404,Barbara Elliott,2,26,2,Lloyds Banking Group,13,13
0154059,0000004,Data Science,0853617,0105963,Maureen Edwards,5,37,2,Lloyds Banking Group,13,13
0519817,0000007,Property Maintenance,0586375,0218895,Austin Thomas,2,39,2,Lloyds Banking Group,12,12
0158923,0000008,Transaction Banking Origination,0967571,0359962,Ryan Welch,5,37,2,Lloyds Banking Group,13,13
0257405,0000003,Supplier Management,0641775,0282347,Kelsey Sanchez,3,51,1,Lloyds Banking Group,10,10
0923750,0000004,Risk & Control,0171904,0847848,Anthony Blake,5,9,2,Lloyds Banking Group,10,10
0291936,0000008,Transaction Banking Origination,0357979,0163488,Olivia Mueller,2,19,2,Lloyds Banking Group,13,13
0834283,0000008,Credit Workout & Recoveries,0067379,0118460,Amber Tran,5,48,2,Lloyds Banking Group,12,13
0925607,0000003,Business Intelligence & Analytics,0073728,0714436,Anthony Jones,4,50,2,Lloyds Banking Group,13,13
0988853,0000004,Transaction Banking Origination,0085260,0516403,Alexandria Bridges,5,42,2,Lloyds Banking Group,10,11
0637273,0000006,Markets Trading,0616208,0233357,Rachel Diaz,3,48,2,Lloyds Banking Group,12,13
0119926,0000003,Brands & Marketing,0830533,0050239,Jennifer Gonzales,2,41,2,Lloyds Banking Group,13,13
0281231,0000002,Customer Products,0242544,0990039,Willie Miles,4,1,2,Lloyds Banking Group,13,13
0616397,0000007,Retail Credit,0895634,0308270,Jason Carter,4,12,2,Lloyds Banking Group,12,13
0901592,0000004,Data Management & Ethics,0040197,0633654,Louis Summers,4,49,2,Lloyds Banking Group,13,13
0033101,0000008,Risk Modelling & Analytics,0411807,0515197,Michelle Roberts,3,10,1,Lloyds Banking Group,10,11
0118637,0000005,Solution Architecture,0747710,0413545,Lindsey Mullins PhD,2,8,1,Lloyds Banking Group,11,11
0928884,0000007,Mortgages,0976051,0329484,Jessica Valenzuela,2,7,2,Lloyds Banking Group,11,11
0683964,0000008,Data Science,0915679,0379776,Bradley Collins,4,17,2,Lloyds Banking Group,13,13
0438553,0000007,Commercial Client Products,0831052,0284891,Lance Thomas,3,47,2,Lloyds Banking Group,10,11
0225512,0000005,Actuary Qualified,0624854,0576257,Austin Bailey,5,26,2,Lloyds Banking Group,11,11
0783050,0000007,Business Intelligence & Analytics,0734061,0887078,Jacqueline Foster,3,39,2,Lloyds Banking Group,13,13
0535836,0000008,Relationship Management Motor,0574790,0237518,Douglas Wilson,4,31,2,Lloyds Banking Group,10,11
0268076,0000006,Markets Sales Public,0029568,0200987,Beth Benson,4,41,2,Lloyds Banking Group,11,11
0008074,0000008,Customer Products,0995343,0549238,Charlotte Peterson,4,12,2,Lloyds Banking Group,13,13
0599397,0000004,Market Risk,0568069,0455078,Adriana Rodriguez,3,46,2,Lloyds Banking Group,13,13
0429358,0000005,Service Engineering,0777351,0743874,Audrey Robertson,5,11,2,Lloyds Banking Group,11,11
0015479,0000003,Credit Workout & Recoveries,0939933,0625182,Ronald Davis,5,26,2,Lloyds Banking Group,10,11
0150011,0000001,"Resilience, Security & Intelligence",0839297,0761372,Austin George,4,34,3,Lloyds Banking Group,10,10
0657932,0000006,Sourcing,0021679,0421868,Vincent Holder,3,46,2,Lloyds Banking Group,11,11
0859134,0000005,Sourcing,0044905,0623087,Wanda Rivers,4,14,3,Lloyds Banking Group,13,13
0796403,0000001,Client Development,0678482,0398328,James Davis,4,34,2,Lloyds Banking Group,11,11
0229406,0000003,"Resilience, Security & Intelligence",0355939,0321247,Amber Hernandez,2,25,2,Lloyds Banking Group,10,11
0504107,0000007,Credit Workout & Recoveries,0696089,0394221,Charles Higgins II,4,21,1,Lloyds Banking Group,13,13
0746254,0000008,Technology,0071527,0978491,Kevin Fields,2,23,2,Lloyds Banking Group,12,13
0060360,0000007,Sourcing,0518870,0618000,Lindsey Gibson,2,37,1,Lloyds Banking Group,12,12
0881153,0000007,Data Management & Ethics,0414664,0630486,John Mitchell,3,43,2,Lloyds Banking Group,12,13
0132807,0000001,Mortgages,0772556,0071018,Patricia Carson,3,42,2,Lloyds Banking Group,12,12
0112385,0000006,Technology,0482026,0042627,Morgan Richardson,3,47,2,Lloyds Banking Group,10,10
0188660,0000007,Human Resources,0061851,0048648,Jasmine Mcdonald,2,16,2,Lloyds Banking Group,10,10
0222707,0000001,Market Risk,0481522,0090932,Gary Griffin,4,47,2,Lloyds Banking Group,13,13
0423875,0000002,Transaction Banking Origination,0926724,0458084,Steven Martinez,4,50,2,Lloyds Banking Group,12,13
0768971,0000005,Portfolio Analytics,0349634,0542620,Kerry Mcclain,4,43,2,Lloyds Banking Group,11,11
0625384,0000001,Communications,0067964,0911763,William Scott,5,49,2,Lloyds Banking Group,10,10
0589959,0000003,Transaction Banking Origination,0037083,0937733,Kristen Kelly,5,35,2,Lloyds Banking Group,12,13
0506300,0000008,Quality Engineering,0808939,0284334,Ashlee Miller,2,32,2,Lloyds Banking Group,13,13
0902501,0000004,Agile Method,0275020,0504576,Teresa Johnson,3,48,3,Lloyds Banking Group,11,11
0327302,0000006,Data Management & Ethics,0362209,0975002,Maurice Jenkins,3,46,2,Lloyds Banking Group,11,11
0140683,0000004,Software Engineering,0804666,0059671,Michael Brooks,4,38,2,Lloyds Banking Group,11,11
0581152,0000001,Portfolio Analytics,0164498,0365881,Timothy Weaver,5,40,2,Lloyds Banking Group,13,13
0913442,0000004,Client Development,0589127,0975341,Ryan Dominguez,3,7,2,Lloyds Banking Group,10,10
0109614,0000004,Finance,0113092,0176032,Kelsey Chavez,5,46,2,Lloyds Banking Group,10,10
0065230,0000001,Data Engineering,0703298,0681961,Amber Lee,5,13,3,Lloyds Banking Group,12,13
0982875,0000008,Quality Engineering,0204276,0337878,Rick Pacheco,3,21,1,Lloyds Banking Group,10,10
0963472,0000001,Market Risk,0078916,0857450,Ms. Kimberly Hughes,2,41,2,Lloyds Banking Group,11,11
0808595,0000008,Sourcing,0970606,0530919,Raymond Anderson,3,20,2,Lloyds Banking Group,10,11
0557680,0000007,Technology Service Management,0472372,0886538,Andrea Dodson,3,30,3,Lloyds Banking Group,10,11
0159773,0000008,Cyber Security,0480037,0473388,Ruth Hayes,5,22,1,Lloyds Banking Group,13,13
0825187,0000003,Wealth Banking,0801538,0301857,Richard Walker,4,2,2,Lloyds Banking Group,11,11
0530832,0000004,Credit Workout & Recoveries,0468497,0450047,Cynthia Wood,3,49,3,Lloyds Banking Group,10,11
0836412,0000008,Property Maintenance,0760745,0901992,Travis Norton,3,42,1,Lloyds Banking Group,12,13
0518977,0000001,Data Management & Ethics,0398490,0408166,Patrick Barnett,4,15,2,Lloyds Banking Group,11,11
0656864,0000003,Mortgages,0206327,0094979,Mark Mclaughlin,3,50,1,Lloyds Banking Group,11,11
